time,open,high,low,close,volume
2020-11-12 19:00:00.000,16097.5,16108.79,15988.09,16063.81,2399.678741
2020-11-12 20:00:00.000,16063.81,16156.33,16030.65,16145.35,2313.855076
2020-11-12 21:00:00.000,16145.84,16199,16100,16140.17,3147.398287
2020-11-12 22:00:00.000,16140.18,16340.7,16117.21,16225.68,6075.38126
2020-11-12 23:00:00.000,16225.67,16339.69,16174.82,16291.86,3151.377594
2020-11-13 00:00:00.000,16291.85,16446,16263.06,16391.21,4938.929462
2020-11-13 01:00:00.000,16391.21,16472.31,16359,16430.31,3700.428311
2020-11-13 02:00:00.000,16430.31,16473.39,16355.29,16392.41,3167.250239
2020-11-13 03:00:00.000,16392.42,16459.88,16359.99,16432.99,2295.501496
2020-11-13 04:00:00.000,16432.99,16480,16364.01,16399.11,2095.247722
2020-11-13 05:00:00.000,16399.25,16400,16186.32,16233.88,4701.133045
2020-11-13 06:00:00.000,16233.88,16337.55,16215.19,16314.54,2422.144374
2020-11-13 07:00:00.000,16314.54,16314.54,16172.41,16253.3,2638.152564
2020-11-13 08:00:00.000,16253.31,16283.22,16122.33,16263.72,3458.247103
2020-11-13 09:00:00.000,16263.72,16357.86,16222.48,16324.61,3578.779497
2020-11-13 10:00:00.000,16324.6,16344.86,16165,16201.14,3377.162439
2020-11-13 11:00:00.000,16201.58,16240.82,16070.17,16225,4867.209884
2020-11-13 12:00:00.000,16225,16310,16201.67,16246.23,3082.589806
2020-11-13 13:00:00.000,16246.53,16300,16192.92,16230.57,2673.155626
2020-11-13 14:00:00.000,16230.58,16280,16124,16210.33,3396.515518
2020-11-13 15:00:00.000,16210.33,16219.62,16066.09,16100.17,4002.222967
2020-11-13 16:00:00.000,16100.16,16217.87,15952.35,16173.09,7287.303876
2020-11-13 17:00:00.000,16173.09,16256.49,16106.47,16248.35,2863.364125
2020-11-13 18:00:00.000,16248.35,16273.49,16205.11,16246.7,1925.632807
2020-11-13 19:00:00.000,16246.69,16297.04,16222.44,16282,2069.48364
2020-11-13 20:00:00.000,16282,16283,16178,16201.94,1772.796255
2020-11-13 21:00:00.000,16201.94,16290,16198.13,16272.78,1626.50353
2020-11-13 22:00:00.000,16272.78,16355,16272.78,16309.71,1879.634216
2020-11-13 23:00:00.000,16309.72,16352.58,16271.83,16320.7,1676.651625
2020-11-14 00:00:00.000,16320.04,16326.99,16213.21,16283.95,2814.316583
2020-11-14 01:00:00.000,16283.96,16283.96,16180,16193.66,1574.273692
2020-11-14 02:00:00.000,16193.66,16230,16145.63,16161.07,1487.696948
2020-11-14 03:00:00.000,16161.08,16197.75,16141,16178.62,1223.122265
2020-11-14 04:00:00.000,16178.63,16191.5,16100,16130.37,1747.002115
2020-11-14 05:00:00.000,16130.38,16174.31,16061.11,16165.7,2353.103711
2020-11-14 06:00:00.000,16164.02,16204.77,16136.02,16170.2,1515.641978
2020-11-14 07:00:00.000,16170.19,16184,16023,16089,2544.140684
2020-11-14 08:00:00.000,16088.99,16132.37,15830.11,15959,6036.503013
2020-11-14 09:00:00.000,15959,15960.24,15754.84,15794.85,4362.518587
2020-11-14 10:00:00.000,15794.85,15939.97,15750,15849.99,3684.481419
2020-11-14 11:00:00.000,15849.99,15939.99,15815.27,15925.44,2172.162977
2020-11-14 12:00:00.000,15925.43,15930.96,15832.13,15905.75,1896.722564
2020-11-14 13:00:00.000,15905.73,15944.94,15854.09,15929.38,1573.24539
2020-11-14 14:00:00.000,15929.38,16055,15925.07,16015.59,3326.087337
2020-11-14 15:00:00.000,16015.6,16034.5,15924.02,15951.92,2194.611848
2020-11-14 16:00:00.000,15951.92,16026.29,15820.69,15857.47,3533.831559
2020-11-14 17:00:00.000,15857.02,15978,15670,15905.32,5500.630099
2020-11-14 18:00:00.000,15905.31,15956.87,15871,15898.27,1734.485491
2020-11-14 19:00:00.000,15898.5,15918.75,15845.67,15881.33,1567.363353
2020-11-14 20:00:00.000,15881.32,16000,15853.85,15990.95,1509.611143
2020-11-14 21:00:00.000,15990.96,16035.51,15972.45,15990.48,1461.926373
2020-11-14 22:00:00.000,15990.48,16039,15956.2,16033.85,866.332661
2020-11-14 23:00:00.000,16033.86,16140.99,16030.2,16070.45,2369.571156
2020-11-15 00:00:00.000,16069.56,16105.66,16035.2,16040.58,1287.488795
2020-11-15 01:00:00.000,16040.58,16079.75,15920.05,15981.98,2344.85755
2020-11-15 02:00:00.000,15981.98,16029.84,15927.03,15984.14,1299.884318
2020-11-15 03:00:00.000,15984.14,15992.73,15868.31,15929.47,1812.535787
2020-11-15 04:00:00.000,15929.48,15956.51,15883.01,15936.89,1493.602266
2020-11-15 05:00:00.000,15936.89,16019.98,15936.89,16019.97,1086.624979
2020-11-15 06:00:00.000,16019.97,16080.37,15990.72,16053.48,1434.176099
2020-11-15 07:00:00.000,16053.48,16099,16003.32,16030.9,1178.850701
2020-11-15 08:00:00.000,16030.9,16180,16030.8,16118,2854.094096
2020-11-15 09:00:00.000,16118,16125.97,16010.82,16064.74,1411.139041
2020-11-15 10:00:00.000,16064.74,16096,15960.84,15992.07,2201.84105
2020-11-15 11:00:00.000,15992.07,16095,15939.24,15953.72,2302.332356
2020-11-15 12:00:00.000,15953.73,16068.92,15923,15985.2,2160.320141
2020-11-15 13:00:00.000,15985.2,16083.38,15960.2,16052.57,1713.318217
2020-11-15 14:00:00.000,16052.57,16110.02,16022.73,16048.99,1823.039533
2020-11-15 15:00:00.000,16048.99,16073.75,15992,16027.19,1443.573
2020-11-15 16:00:00.000,16027.19,16064.59,15960,16001.95,1958.384008
2020-11-15 17:00:00.000,16001.95,16007.46,15871,15888.09,2993.095579
2020-11-15 18:00:00.000,15888.09,15942.82,15850,15904.74,2610.412105
2020-11-15 19:00:00.000,15904.74,15937.38,15850.01,15855.29,1261.21616
2020-11-15 20:00:00.000,15855.29,15888,15808.18,15845.1,1878.573552
2020-11-15 21:00:00.000,15845.1,15907.8,15821.44,15848.67,1417.666793
2020-11-15 22:00:00.000,15848.67,15970.74,15774.72,15925.18,1941.968154
2020-11-15 23:00:00.000,15925.18,16010,15923,15957,1672.037686
2020-11-16 00:00:00.000,15957,15977.55,15864,15972.88,1902.873008
2020-11-16 01:00:00.000,15972.88,16039.65,15939.03,15948,1934.962891
2020-11-16 02:00:00.000,15947.99,16008.82,15922.57,15935.15,1582.778251
2020-11-16 03:00:00.000,15935.15,16048.55,15932.14,16006.5,1767.60316
2020-11-16 04:00:00.000,16006.5,16050,15980.88,16034.47,1452.62532
2020-11-16 05:00:00.000,16034.47,16141.78,16034.46,16108.76,3322.737512
2020-11-16 06:00:00.000,16108.77,16249.94,16106.57,16237.99,3693.492491
2020-11-16 07:00:00.000,16238,16291.99,16199.72,16235.71,3416.339303
2020-11-16 08:00:00.000,16235.71,16271.85,16203.37,16216.23,2357.806641
2020-11-16 09:00:00.000,16216.24,16242,16164.55,16235,2595.244793
2020-11-16 10:00:00.000,16234.99,16387,16217.84,16384.59,4487.743169
